clip_path,mel_path,arousal_score,game_id,season,split
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/video/clip_101.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/mel_spectograma/clip_101.npy,4.7975658635771525e-154,epl_2015-2016_2015-08-29-17-00-chelsea-1-2-crystal-palace,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/video/clip_179.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/mel_spectograma/clip_179.npy,1.9910567924020003e-114,epl_2015-2016_2015-08-29-17-00-chelsea-1-2-crystal-palace,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/video/clip_273.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/mel_spectograma/clip_273.npy,4.367709724841505e-15,epl_2015-2016_2015-08-29-17-00-chelsea-1-2-crystal-palace,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/video/clip_35.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/mel_spectograma/clip_35.npy,0.0,epl_2015-2016_2015-08-29-17-00-chelsea-1-2-crystal-palace,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/video/clip_242.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/mel_spectograma/clip_242.npy,0.029125464909042,epl_2015-2016_2015-08-29-17-00-chelsea-1-2-crystal-palace,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/video/clip_171.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/mel_spectograma/clip_171.npy,4.1349060420096496e-69,epl_2015-2016_2015-08-29-17-00-chelsea-1-2-crystal-palace,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_1/video/clip_184.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_1/mel_spectograma/clip_184.npy,0.0,epl_2015-2016_2015-08-29-17-00-chelsea-1-2-crystal-palace,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_1/video/clip_140.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_1/mel_spectograma/clip_140.npy,0.0,epl_2015-2016_2015-08-29-17-00-chelsea-1-2-crystal-palace,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/video/clip_172.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/mel_spectograma/clip_172.npy,3.899321260722216e-74,epl_2015-2016_2015-08-29-17-00-chelsea-1-2-crystal-palace,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/video/clip_251.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace/half_2/mel_spectograma/clip_251.npy,0.0461334039450804,epl_2015-2016_2015-08-29-17-00-chelsea-1-2-crystal-palace,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_8.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_8.npy,0.5260503837603013,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_9.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_9.npy,0.8869618759570276,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_10.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_10.npy,1.0,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_11.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_11.npy,0.9877529959958375,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_12.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_12.npy,0.7276010628610043,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_72.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_72.npy,0.6511923044386482,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_73.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_73.npy,0.9608612343271888,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_74.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_74.npy,1.0,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_75.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_75.npy,0.9368925840077078,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_76.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_76.npy,0.6036659037253022,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_234.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_234.npy,0.0,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_1/video/clip_188.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_1/mel_spectograma/clip_188.npy,0.0,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_1/video/clip_325.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_1/mel_spectograma/clip_325.npy,0.0,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_1/video/clip_103.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_1/mel_spectograma/clip_103.npy,0.0,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_1/video/clip_233.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_1/mel_spectograma/clip_233.npy,0.0,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_188.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_188.npy,0.0,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_273.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_273.npy,0.0,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_44.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_44.npy,2.3450461096193605e-78,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_226.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_226.npy,0.0,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/video/clip_23.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-08-29 - 17-00 Manchester City 2 - 0 Watford/half_2/mel_spectograma/clip_23.npy,3.784789028902109e-14,epl_2015-2016_2015-08-29-17-00-manchester-city-2-0-watford,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_117.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_117.npy,0.66064885020951,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_118.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_118.npy,0.9642012613951808,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_119.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_119.npy,1.0,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_120.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_120.npy,0.9314821318134288,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_121.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_121.npy,0.5941457918240558,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_154.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_154.npy,0.6474030197546481,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_155.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_155.npy,0.9591388286827524,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_156.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_156.npy,1.0,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_157.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_157.npy,0.93900075450312,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_158.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_158.npy,0.6074746031659966,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_256.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_256.npy,0.8478353352568554,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_257.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_257.npy,1.0,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_258.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_258.npy,0.9976171848590144,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_259.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_259.npy,0.7757004563767739,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_251.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_251.npy,0.5713308041666193,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_252.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_252.npy,0.9325801036203456,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_253.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_253.npy,1.0,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_254.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_254.npy,0.9519045934537708,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_255.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_255.npy,0.6055702439902169,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_250.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_250.npy,5.471665475446962e-05,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_116.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_116.npy,0.2988720727716143,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_115.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_115.npy,0.089964772110923,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_274.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_274.npy,1.7654969177173002e-43,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_184.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_184.npy,1.00713006278858e-68,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_17.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_17.npy,0.0,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_300.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_300.npy,1.5773940294448426e-159,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_236.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_236.npy,1.0986964715763944e-28,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_207.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_207.npy,1.5751046360012048e-212,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_299.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_299.npy,9.186884377935847e-212,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_302.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_302.npy,1.5894931211826146e-240,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_133.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_133.npy,2.937924188926658e-17,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_170.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_170.npy,0.0,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_176.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_176.npy,5.6166330207924e-35,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/video/clip_245.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_1/mel_spectograma/clip_245.npy,2.1301001070634285e-13,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_139.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_139.npy,0.0,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_223.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_223.npy,7.251425042227267e-90,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/video/clip_96.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2015-09-12 - 14-45 Everton 3 - 1 Chelsea/half_2/mel_spectograma/clip_96.npy,0.0,epl_2015-2016_2015-09-12-14-45-everton-3-1-chelsea,2015-2016,train
