game_id,league,season,split,1_224p.mkv,2_224p.mkv,Labels-v2.json,valid
ligue-1_2016-2017_2016-12-21-22-50-paris-sg-5-0-lorient,ligue-1,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-12-21 - 22-50 Paris SG 5 - 0 Lorient/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-12-21 - 22-50 Paris SG 5 - 0 Lorient/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-12-21 - 22-50 Paris SG 5 - 0 Lorient/Labels-v2.json,True
ligue-1_2016-2017_2017-01-21-19-00-nantes-0-2-paris-sg,ligue-1,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-01-21 - 19-00 Nantes 0 - 2 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-01-21 - 19-00 Nantes 0 - 2 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-01-21 - 19-00 Nantes 0 - 2 Paris SG/Labels-v2.json,True
ligue-1_2016-2017_2017-02-10-22-45-bordeaux-0-3-paris-sg,ligue-1,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-02-10 - 22-45 Bordeaux 0 - 3 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-02-10 - 22-45 Bordeaux 0 - 3 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-02-10 - 22-45 Bordeaux 0 - 3 Paris SG/Labels-v2.json,True
ligue-1_2016-2017_2017-02-19-23-00-paris-sg-0-0-toulouse,ligue-1,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-02-19 - 23-00 Paris SG 0 - 0 Toulouse/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-02-19 - 23-00 Paris SG 0 - 0 Toulouse/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-02-19 - 23-00 Paris SG 0 - 0 Toulouse/Labels-v2.json,True
ligue-1_2016-2017_2017-02-26-23-00-marseille-1-5-paris-sg,ligue-1,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-02-26 - 23-00 Marseille 1 - 5 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-02-26 - 23-00 Marseille 1 - 5 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-02-26 - 23-00 Marseille 1 - 5 Paris SG/Labels-v2.json,True
ligue-1_2016-2017_2017-03-12-23-00-lorient-1-2-paris-sg,ligue-1,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-03-12 - 23-00 Lorient 1 - 2 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-03-12 - 23-00 Lorient 1 - 2 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-03-12 - 23-00 Lorient 1 - 2 Paris SG/Labels-v2.json,True
ligue-1_2016-2017_2017-03-19-23-00-paris-sg-2-1-lyon,ligue-1,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-03-19 - 23-00 Paris SG 2 - 1 Lyon/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-03-19 - 23-00 Paris SG 2 - 1 Lyon/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-03-19 - 23-00 Paris SG 2 - 1 Lyon/Labels-v2.json,True
ligue-1_2016-2017_2017-04-14-21-45-angers-0-2-paris-sg,ligue-1,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-14 - 21-45 Angers 0 - 2 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-14 - 21-45 Angers 0 - 2 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-14 - 21-45 Angers 0 - 2 Paris SG/Labels-v2.json,True
ligue-1_2016-2017_2017-04-18-19-30-metz-2-3-paris-sg,ligue-1,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-18 - 19-30 Metz 2 - 3 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-18 - 19-30 Metz 2 - 3 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-18 - 19-30 Metz 2 - 3 Paris SG/Labels-v2.json,True
ligue-1_2016-2017_2017-04-22-18-00-paris-sg-2-0-montpellier,ligue-1,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-22 - 18-00 Paris SG 2 - 0 Montpellier/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-22 - 18-00 Paris SG 2 - 0 Montpellier/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-22 - 18-00 Paris SG 2 - 0 Montpellier/Labels-v2.json,True
ligue-1_2016-2017_2017-04-30-22-00-nice-3-1-paris-sg,ligue-1,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-30 - 22-00 Nice 3 - 1 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-30 - 22-00 Nice 3 - 1 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-30 - 22-00 Nice 3 - 1 Paris SG/Labels-v2.json,True
ligue-1_2016-2017_2017-05-06-18-00-paris-sg-5-0-bastia,ligue-1,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-05-06 - 18-00 Paris SG 5 - 0 Bastia/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-05-06 - 18-00 Paris SG 5 - 0 Bastia/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-05-06 - 18-00 Paris SG 5 - 0 Bastia/Labels-v2.json,True
ligue-1_2016-2017_2017-05-20-22-00-paris-sg-1-1-caen,ligue-1,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-05-20 - 22-00 Paris SG 1 - 1 Caen/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-05-20 - 22-00 Paris SG 1 - 1 Caen/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-05-20 - 22-00 Paris SG 1 - 1 Caen/Labels-v2.json,True
ligue-1_2015-2016_2015-09-19-18-30-reims-1-1-paris-sg,ligue-1,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2015-2016/2015-09-19 - 18-30 Reims 1 - 1 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2015-2016/2015-09-19 - 18-30 Reims 1 - 1 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2015-2016/2015-09-19 - 18-30 Reims 1 - 1 Paris SG/Labels-v2.json,True
ligue-1_2016-2017_2016-08-21-21-45-paris-sg-3-0-metz,ligue-1,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-08-21 - 21-45 Paris SG 3 - 0 Metz/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-08-21 - 21-45 Paris SG 3 - 0 Metz/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-08-21 - 21-45 Paris SG 3 - 0 Metz/Labels-v2.json,True
ligue-1_2016-2017_2016-09-09-21-45-paris-sg-1-1-st-etienne,ligue-1,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-09-09 - 21-45 Paris SG 1 - 1 St Etienne/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-09-09 - 21-45 Paris SG 1 - 1 St Etienne/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-09-09 - 21-45 Paris SG 1 - 1 St Etienne/Labels-v2.json,True
ligue-1_2016-2017_2016-09-20-22-00-paris-sg-3-0-dijon,ligue-1,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-09-20 - 22-00 Paris SG 3 - 0 Dijon/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-09-20 - 22-00 Paris SG 3 - 0 Dijon/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-09-20 - 22-00 Paris SG 3 - 0 Dijon/Labels-v2.json,True
ligue-1_2016-2017_2016-10-23-21-45-paris-sg-0-0-marseille,ligue-1,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-10-23 - 21-45 Paris SG 0 - 0 Marseille/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-10-23 - 21-45 Paris SG 0 - 0 Marseille/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-10-23 - 21-45 Paris SG 0 - 0 Marseille/Labels-v2.json,True
ligue-1_2016-2017_2016-12-03-19-00-montpellier-3-0-paris-sg,ligue-1,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-12-03 - 19-00 Montpellier 3 - 0 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-12-03 - 19-00 Montpellier 3 - 0 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-12-03 - 19-00 Montpellier 3 - 0 Paris SG/Labels-v2.json,True
ligue-1_2016-2017_2017-03-04-19-00-paris-sg-1-0-nancy,ligue-1,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-03-04 - 19-00 Paris SG 1 - 0 Nancy/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-03-04 - 19-00 Paris SG 1 - 0 Nancy/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-03-04 - 19-00 Paris SG 1 - 0 Nancy/Labels-v2.json,True
ligue-1_2016-2017_2017-04-09-22-00-paris-sg-4-0-guingamp,ligue-1,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-09 - 22-00 Paris SG 4 - 0 Guingamp/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-09 - 22-00 Paris SG 4 - 0 Guingamp/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-04-09 - 22-00 Paris SG 4 - 0 Guingamp/Labels-v2.json,True
ligue-1_2016-2017_2017-05-14-22-00-st-etienne-0-5-paris-sg,ligue-1,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-05-14 - 22-00 St Etienne 0 - 5 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-05-14 - 22-00 St Etienne 0 - 5 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2017-05-14 - 22-00 St Etienne 0 - 5 Paris SG/Labels-v2.json,True
ligue-1_2016-2017_2016-08-28-21-45-monaco-3-1-paris-sg,ligue-1,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-08-28 - 21-45 Monaco 3 - 1 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-08-28 - 21-45 Monaco 3 - 1 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-08-28 - 21-45 Monaco 3 - 1 Paris SG/Labels-v2.json,True
ligue-1_2016-2017_2016-11-30-23-00-paris-sg-2-0-angers,ligue-1,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-11-30 - 23-00 Paris SG 2 - 0 Angers/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-11-30 - 23-00 Paris SG 2 - 0 Angers/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/france_ligue-1/2016-2017/2016-11-30 - 23-00 Paris SG 2 - 0 Angers/Labels-v2.json,True
serie-a_2014-2015_2015-02-15-14-30-ac-milan-1-1-empoli,serie-a,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-02-15 - 14-30 AC Milan 1 - 1 Empoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-02-15 - 14-30 AC Milan 1 - 1 Empoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-02-15 - 14-30 AC Milan 1 - 1 Empoli/Labels-v2.json,True
serie-a_2014-2015_2015-04-11-21-45-verona-0-3-inter,serie-a,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-11 - 21-45 Verona 0 - 3 Inter/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-11 - 21-45 Verona 0 - 3 Inter/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-11 - 21-45 Verona 0 - 3 Inter/Labels-v2.json,True
serie-a_2014-2015_2015-04-19-21-45-inter-0-0-ac-milan,serie-a,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-19 - 21-45 Inter 0 - 0 AC Milan/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-19 - 21-45 Inter 0 - 0 AC Milan/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-19 - 21-45 Inter 0 - 0 AC Milan/Labels-v2.json,True
serie-a_2014-2015_2015-04-25-21-45-inter-2-1-as-roma,serie-a,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-25 - 21-45 Inter 2 - 1 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-25 - 21-45 Inter 2 - 1 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-25 - 21-45 Inter 2 - 1 AS Roma/Labels-v2.json,True
serie-a_2014-2015_2015-04-26-16-00-torino-2-1-juventus,serie-a,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-26 - 16-00 Torino 2 - 1 Juventus/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-26 - 16-00 Torino 2 - 1 Juventus/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-04-26 - 16-00 Torino 2 - 1 Juventus/Labels-v2.json,True
serie-a_2014-2015_2015-05-03-21-45-napoli-3-0-ac-milan,serie-a,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-05-03 - 21-45 Napoli 3 - 0 AC Milan/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-05-03 - 21-45 Napoli 3 - 0 AC Milan/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-05-03 - 21-45 Napoli 3 - 0 AC Milan/Labels-v2.json,True
serie-a_2014-2015_2015-05-16-19-00-inter-1-2-juventus,serie-a,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-05-16 - 19-00 Inter 1 - 2 Juventus/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-05-16 - 19-00 Inter 1 - 2 Juventus/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2014-2015/2015-05-16 - 19-00 Inter 1 - 2 Juventus/Labels-v2.json,True
serie-a_2015-2016_2015-09-20-13-30-chievo-0-1-inter,serie-a,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-09-20 - 13-30 Chievo 0 - 1 Inter/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-09-20 - 13-30 Chievo 0 - 1 Inter/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-09-20 - 13-30 Chievo 0 - 1 Inter/Labels-v2.json,True
serie-a_2015-2016_2015-09-22-21-45-udinese-2-3-ac-milan,serie-a,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-09-22 - 21-45 Udinese 2 - 3 AC Milan/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-09-22 - 21-45 Udinese 2 - 3 AC Milan/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-09-22 - 21-45 Udinese 2 - 3 AC Milan/Labels-v2.json,True
serie-a_2015-2016_2015-11-01-22-45-lazio-1-3-ac-milan,serie-a,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-11-01 - 22-45 Lazio 1 - 3 AC Milan/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-11-01 - 22-45 Lazio 1 - 3 AC Milan/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-11-01 - 22-45 Lazio 1 - 3 AC Milan/Labels-v2.json,True
serie-a_2015-2016_2015-11-07-22-45-ac-milan-0-0-atalanta,serie-a,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-11-07 - 22-45 AC Milan 0 - 0 Atalanta/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-11-07 - 22-45 AC Milan 0 - 0 Atalanta/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-11-07 - 22-45 AC Milan 0 - 0 Atalanta/Labels-v2.json,True
serie-a_2015-2016_2015-11-22-22-45-inter-4-0-frosinone,serie-a,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-11-22 - 22-45 Inter 4 - 0 Frosinone/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-11-22 - 22-45 Inter 4 - 0 Frosinone/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2015-2016/2015-11-22 - 22-45 Inter 4 - 0 Frosinone/Labels-v2.json,True
serie-a_2016-2017_2016-08-21-21-45-pescara-2-2-napoli,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-08-21 - 21-45 Pescara 2 - 2 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-08-21 - 21-45 Pescara 2 - 2 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-08-21 - 21-45 Pescara 2 - 2 Napoli/Labels-v2.json,True
serie-a_2016-2017_2016-08-28-21-45-cagliari-2-2-as-roma,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-08-28 - 21-45 Cagliari 2 - 2 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-08-28 - 21-45 Cagliari 2 - 2 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-08-28 - 21-45 Cagliari 2 - 2 AS Roma/Labels-v2.json,True
serie-a_2016-2017_2016-09-10-21-45-palermo-0-3-napoli,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-10 - 21-45 Palermo 0 - 3 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-10 - 21-45 Palermo 0 - 3 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-10 - 21-45 Palermo 0 - 3 Napoli/Labels-v2.json,True
serie-a_2016-2017_2016-09-16-21-45-sampdoria-0-1-ac-milan,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-16 - 21-45 Sampdoria 0 - 1 AC Milan/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-16 - 21-45 Sampdoria 0 - 1 AC Milan/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-16 - 21-45 Sampdoria 0 - 1 AC Milan/Labels-v2.json,True
serie-a_2016-2017_2016-09-17-21-45-napoli-3-1-bologna,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-17 - 21-45 Napoli 3 - 1 Bologna/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-17 - 21-45 Napoli 3 - 1 Bologna/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-17 - 21-45 Napoli 3 - 1 Bologna/Labels-v2.json,True
serie-a_2016-2017_2016-09-21-21-45-as-roma-4-0-crotone,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-21 - 21-45 AS Roma 4 - 0 Crotone/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-21 - 21-45 AS Roma 4 - 0 Crotone/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-09-21 - 21-45 AS Roma 4 - 0 Crotone/Labels-v2.json,True
serie-a_2016-2017_2016-10-15-16-00-napoli-1-3-as-roma,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-15 - 16-00 Napoli 1 - 3 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-15 - 16-00 Napoli 1 - 3 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-15 - 16-00 Napoli 1 - 3 AS Roma/Labels-v2.json,True
serie-a_2016-2017_2016-10-23-16-00-crotone-1-2-napoli,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-23 - 16-00 Crotone 1 - 2 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-23 - 16-00 Crotone 1 - 2 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-23 - 16-00 Crotone 1 - 2 Napoli/Labels-v2.json,True
serie-a_2016-2017_2016-10-23-21-45-as-roma-4-1-palermo,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-23 - 21-45 AS Roma 4 - 1 Palermo/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-23 - 21-45 AS Roma 4 - 1 Palermo/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-23 - 21-45 AS Roma 4 - 1 Palermo/Labels-v2.json,True
serie-a_2016-2017_2016-10-25-21-45-genoa-3-0-ac-milan,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-25 - 21-45 Genoa 3 - 0 AC Milan/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-25 - 21-45 Genoa 3 - 0 AC Milan/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-25 - 21-45 Genoa 3 - 0 AC Milan/Labels-v2.json,True
serie-a_2016-2017_2016-10-26-21-45-napoli-2-0-empoli,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-26 - 21-45 Napoli 2 - 0 Empoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-26 - 21-45 Napoli 2 - 0 Empoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-26 - 21-45 Napoli 2 - 0 Empoli/Labels-v2.json,True
serie-a_2016-2017_2016-10-26-21-45-sassuolo-1-3-as-roma,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-26 - 21-45 Sassuolo 1 - 3 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-26 - 21-45 Sassuolo 1 - 3 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-26 - 21-45 Sassuolo 1 - 3 AS Roma/Labels-v2.json,True
serie-a_2016-2017_2016-10-30-17-00-ac-milan-1-0-pescara,serie-a,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-30 - 17-00 AC Milan 1 - 0 Pescara/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-30 - 17-00 AC Milan 1 - 0 Pescara/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/italy_serie-a/2016-2017/2016-10-30 - 17-00 AC Milan 1 - 0 Pescara/Labels-v2.json,True
